"SITE_ID","LSAT8_PPPRRR","DATE","SST","Month"
"PCHE414",11030,20140327,1.219,"Mar"
"PER107",11030,20140327,0.775,"Mar"
"PGRA114",11030,20140327,1.109,"Mar"
"PGRA214",11030,20140327,1.109,"Mar"
"PGRA314",11030,20140327,1.204,"Mar"
"PSTO514",11030,20140327,1.04,"Mar"
"SIM204",11030,20140327,2.03,"Mar"
"STEV108",11030,20140327,0.826,"Mar"
"STEV208",11030,20140327,0.838,"Mar"
"STEV308",11030,20140327,0.554,"Mar"
"STEV409",11030,20140327,0.1,"Mar"
"STOL114",11030,20140327,0.106,"Mar"
"SWEN114",11030,20140327,0.43,"Mar"
"SWEN214",11030,20140327,0.43,"Mar"
"THAR114",11030,20140327,1.896,"Mar"
"WHET114",11030,20140327,1.42,"Mar"
"WHIS314",11030,20140327,1.1,"Mar"
"AND04",11030,20140412,13.775,"Apr"
"ANDR214",11030,20140412,6.529,"Apr"
"BEE108",11030,20140412,10.86,"Apr"
"BEE208",11030,20140412,15.513,"Apr"
"BEE309",11030,20140412,15.513,"Apr"
"BEE409",11030,20140412,15.513,"Apr"
"BOL110",11030,20140412,12.954,"Apr"
"BOL312",11030,20140412,10.284,"Apr"
"BOL412",11030,20140412,12.768,"Apr"
"BUTT114",11030,20140412,16.772,"Apr"
"BUTT314",11030,20140412,13.299,"Apr"
"BUTT414",11030,20140412,14.251,"Apr"
"CYEN112",11030,20140412,16.995,"Apr"
"DESA114",11030,20140412,8.59,"Apr"
"FAUX114",11030,20140412,17.068,"Apr"
"FAUX214",11030,20140412,17.068,"Apr"
"GOT414",11030,20140412,11.348,"Apr"
"GRE105",11030,20140412,12.517,"Apr"
"GRE310",11030,20140412,16.062,"Apr"
"GRI107",11030,20140412,12.954,"Apr"
"HAM311",11030,20140412,9.734,"Apr"
"HAM413",11030,20140412,15.79,"Apr"
"HIG112",11030,20140412,14.002,"Apr"
"HIG212",11030,20140412,12.043,"Apr"
"JAM309",11030,20140412,16.621,"Apr"
"KRAM113",11030,20140412,14.061,"Apr"
"KRAM213",11030,20140412,15.119,"Apr"
"LEW109",11030,20140412,14.709,"Apr"
"MOZE114",11030,20140412,13.299,"Apr"
"MOZE214",11030,20140412,13.224,"Apr"
"MOZE314",11030,20140412,12.831,"Apr"
"MOZE414",11030,20140412,13.192,"Apr"
"PER209",11030,20140412,18.172,"Apr"
"PSMI114",11030,20140412,11.979,"Apr"
"PSMI214",11030,20140412,12.416,"Apr"
"PSMI314",11030,20140412,11.942,"Apr"
"PSMI414",11030,20140412,20.613,"Apr"
"SEW210",11030,20140412,16.015,"Apr"
"SEW413",11030,20140412,13.569,"Apr"
"SHAW114",11030,20140412,9.306,"Apr"
"SHAW214",11030,20140412,9.306,"Apr"
"WHIS112",11030,20140412,16.031,"Apr"
"WHIS213",11030,20140412,12.304,"Apr"
"YENT111",11030,20140412,16.657,"Apr"
"YENT214",11030,20140412,8.045,"Apr"
"BOL212",11030,20140412,10.634,"Apr"
"BUTT214",11030,20140412,14.762,"Apr"
"CHE308",11030,20140412,17.883,"Apr"
"CROM114",11030,20140412,21.687,"Apr"
"CROM214",11030,20140412,19.193,"Apr"
"CROM314",11030,20140412,19.193,"Apr"
"CROM414",11030,20140412,19.666,"Apr"
"FARM114",11030,20140412,12.235,"Apr"
"FRAN114",11030,20140412,15.324,"Apr"
"FRAN214",11030,20140412,15.324,"Apr"
"HAM108",11030,20140412,8.421,"Apr"
"HAM208",11030,20140412,8.421,"Apr"
"HOR105",11030,20140412,13.854,"Apr"
"HOR408",11030,20140412,12.507,"Apr"
"JOHN214",11030,20140412,15.607,"Apr"
"JOHN314",11030,20140412,15.942,"Apr"
"KON213",11030,20140412,11.899,"Apr"
"MORS114",11030,20140412,15.203,"Apr"
"PCHE314",11030,20140412,16.13,"Apr"
"PCHE414",11030,20140412,16.13,"Apr"
"PER107",11030,20140412,12.299,"Apr"
"PGRA114",11030,20140412,13.203,"Apr"
"PGRA214",11030,20140412,13.203,"Apr"
"PGRA314",11030,20140412,14.224,"Apr"
"PSTO514",11030,20140412,12.73,"Apr"
"SIM204",11030,20140412,20.613,"Apr"
"STEV108",11030,20140412,11.893,"Apr"
"STEV208",11030,20140412,11.851,"Apr"
"STEV308",11030,20140412,11.353,"Apr"
"STEV409",11030,20140412,16.537,"Apr"
"STOL114",11030,20140412,12.725,"Apr"
"SWEN114",11030,20140412,13.812,"Apr"
"SWEN214",11030,20140412,13.812,"Apr"
"THAR114",11030,20140412,10.165,"Apr"
"WHET114",11030,20140412,12.762,"Apr"
"AND04",11030,20140530,15.566,"May"
"ANDR214",11030,20140530,10.707,"May"
"BEE108",11030,20140530,12.68,"May"
"BEE208",11030,20140530,15.348,"May"
"BEE309",11030,20140530,15.348,"May"
"BEE409",11030,20140530,15.348,"May"
"BOL110",11030,20140530,13.318,"May"
"BOL312",11030,20140530,12.883,"May"
"BOL412",11030,20140530,13.044,"May"
"BUTT114",11030,20140530,13.329,"May"
"BUTT314",11030,20140530,13.155,"May"
"BUTT414",11030,20140530,13.523,"May"
"CYEN112",11030,20140530,12.995,"May"
"DESA114",11030,20140530,10.171,"May"
"FAUX114",11030,20140530,17.362,"May"
"FAUX214",11030,20140530,17.362,"May"
"GRE105",11030,20140530,12.156,"May"
"GRE310",11030,20140530,13.594,"May"
"GRI107",11030,20140530,14.117,"May"
"HAM413",11030,20140530,14.901,"May"
"HIG112",11030,20140530,14.766,"May"
"HIG212",11030,20140530,13.335,"May"
"JAM309",11030,20140530,15.778,"May"
"KRAM113",11030,20140530,13.441,"May"
"KRAM213",11030,20140530,13.518,"May"
"LEW109",11030,20140530,13.318,"May"
"MOZE114",11030,20140530,14.236,"May"
"MOZE214",11030,20140530,14.193,"May"
"MOZE314",11030,20140530,14.241,"May"
"MOZE414",11030,20140530,14.188,"May"
"PSMI114",11030,20140530,13.58,"May"
"PSMI214",11030,20140530,13.078,"May"
"PSMI314",11030,20140530,13.412,"May"
"SEW210",11030,20140530,14.501,"May"
"SEW413",11030,20140530,13.506,"May"
"SHAW114",11030,20140530,11.925,"May"
"SHAW214",11030,20140530,11.925,"May"
"WHIS213",11030,20140530,13.478,"May"
"YENT111",11030,20140530,12.921,"May"
"YENT214",11030,20140530,10.807,"May"
"BOL212",11030,20140530,13.087,"May"
"BUTT214",11030,20140530,13.11,"May"
"CHE308",11030,20140530,14.515,"May"
"CROM114",11030,20140530,16.861,"May"
"CROM214",11030,20140530,16.675,"May"
"CROM314",11030,20140530,16.675,"May"
"CROM414",11030,20140530,16.753,"May"
"FARM114",11030,20140530,14.493,"May"
"FRAN114",11030,20140530,14.185,"May"
"FRAN214",11030,20140530,14.185,"May"
"HAM108",11030,20140530,10.324,"May"
"HAM208",11030,20140530,10.324,"May"
"HOR105",11030,20140530,13.478,"May"
"HOR408",11030,20140530,13.121,"May"
"JOHN214",11030,20140530,14.08,"May"
"JOHN314",11030,20140530,14.346,"May"
"KON213",11030,20140530,11.34,"May"
"MORS114",11030,20140530,13.762,"May"
"PCHE314",11030,20140530,13.58,"May"
"PCHE414",11030,20140530,13.58,"May"
"PER107",11030,20140530,13.611,"May"
"PGRA114",11030,20140530,13.961,"May"
"PGRA214",11030,20140530,13.961,"May"
"PGRA314",11030,20140530,14.213,"May"
"PSTO514",11030,20140530,12.318,"May"
"STEV108",11030,20140530,12.978,"May"
"STEV208",11030,20140530,12.946,"May"
"STEV308",11030,20140530,14.108,"May"
"STEV409",11030,20140530,15.901,"May"
"STOL114",11030,20140530,13.486,"May"
"SWEN114",11030,20140530,15.571,"May"
"SWEN214",11030,20140530,15.571,"May"
"THAR114",11030,20140530,11.766,"May"
"WHET114",11030,20140530,13.055,"May"
"WHIS314",11030,20140530,15.722,"May"
"AND04",11030,20140919,17.068,"Sep"
"ANDR214",11030,20140919,13.765,"Sep"
"BEE108",11030,20140919,15.412,"Sep"
"BEE208",11030,20140919,15.943,"Sep"
"BEE309",11030,20140919,15.943,"Sep"
"BEE409",11030,20140919,15.943,"Sep"
"BOL110",11030,20140919,13.704,"Sep"
"BOL312",11030,20140919,14.128,"Sep"
"BOL412",11030,20140919,14.051,"Sep"
"BUTT114",11030,20140919,15.883,"Sep"
"BUTT314",11030,20140919,14.955,"Sep"
"BUTT414",11030,20140919,15.804,"Sep"
"CYEN112",11030,20140919,13.983,"Sep"
"DESA114",11030,20140919,14.343,"Sep"
"FAUX114",11030,20140919,14.828,"Sep"
"FAUX214",11030,20140919,14.828,"Sep"
"GRE105",11030,20140919,15.754,"Sep"
"GRE310",11030,20140919,15.959,"Sep"
"GRI107",11030,20140919,16.049,"Sep"
"HAM413",11030,20140919,15.002,"Sep"
"HIG112",11030,20140919,16.27,"Sep"
"HIG212",11030,20140919,14.845,"Sep"
"JAM309",11030,20140919,14.417,"Sep"
"KRAM113",11030,20140919,15.009,"Sep"
"KRAM213",11030,20140919,15.005,"Sep"
"LEW109",11030,20140919,12.96,"Sep"
"MOZE114",11030,20140919,16.594,"Sep"
"MOZE214",11030,20140919,16.696,"Sep"
"MOZE314",11030,20140919,16.663,"Sep"
"MOZE414",11030,20140919,16.647,"Sep"
"PER209",11030,20140919,16.716,"Sep"
"PSMI114",11030,20140919,16.393,"Sep"
"PSMI214",11030,20140919,16.406,"Sep"
"PSMI314",11030,20140919,16.32,"Sep"
"SEW210",11030,20140919,15.375,"Sep"
"SEW413",11030,20140919,15.382,"Sep"
"SHAW114",11030,20140919,14.862,"Sep"
"SHAW214",11030,20140919,14.862,"Sep"
"WHIS112",11030,20140919,14.638,"Sep"
"WHIS213",11030,20140919,15.295,"Sep"
"YENT111",11030,20140919,13.997,"Sep"
"YENT214",11030,20140919,12.774,"Sep"
"BOL212",11030,20140919,14.044,"Sep"
"BUTT214",11030,20140919,15.445,"Sep"
"CHE308",11030,20140919,14.299,"Sep"
"CROM114",11030,20140919,14.276,"Sep"
"CROM214",11030,20140919,14.654,"Sep"
"CROM314",11030,20140919,14.654,"Sep"
"CROM414",11030,20140919,14.661,"Sep"
"FARM114",11030,20140919,15.518,"Sep"
"FRAN114",11030,20140919,14.624,"Sep"
"FRAN214",11030,20140919,14.624,"Sep"
"HAM108",11030,20140919,14.172,"Sep"
"HAM208",11030,20140919,14.172,"Sep"
"HOR105",11030,20140919,15.145,"Sep"
"HOR408",11030,20140919,15.255,"Sep"
"JOHN214",11030,20140919,15.215,"Sep"
"JOHN314",11030,20140919,15.415,"Sep"
"KON213",11030,20140919,14.467,"Sep"
"MORS114",11030,20140919,15.641,"Sep"
"PCHE314",11030,20140919,14.289,"Sep"
"PCHE414",11030,20140919,14.289,"Sep"
"PER107",11030,20140919,16.257,"Sep"
"PGRA114",11030,20140919,15.455,"Sep"
"PGRA214",11030,20140919,15.455,"Sep"
"PGRA314",11030,20140919,15.445,"Sep"
"PSTO514",11030,20140919,14.972,"Sep"
"STEV108",11030,20140919,15.378,"Sep"
"STEV208",11030,20140919,15.408,"Sep"
"STEV308",11030,20140919,15.916,"Sep"
"STEV409",11030,20140919,14.373,"Sep"
"STOL114",11030,20140919,13.68,"Sep"
"SWEN114",11030,20140919,16.959,"Sep"
"SWEN214",11030,20140919,16.959,"Sep"
"THAR114",11030,20140919,15.628,"Sep"
"WHET114",11030,20140919,15.338,"Sep"
"WHIS314",11030,20140919,14.681,"Sep"
"AND04",11030,20150415,12.602,"Apr"
"ANDR214",11030,20150415,7.613,"Apr"
"BEE108",11030,20150415,11.393,"Apr"
"BEE208",11030,20150415,17.407,"Apr"
"BEE309",11030,20150415,17.407,"Apr"
"BEE409",11030,20150415,17.407,"Apr"
"BMCK115",11030,20150415,11.119,"Apr"
"BMRC215",11030,20150415,17.464,"Apr"
"BOL110",11030,20150415,13.305,"Apr"
"BOL312",11030,20150415,11.618,"Apr"
"BOL412",11030,20150415,13.528,"Apr"
"BUTT114",11030,20150415,13.204,"Apr"
"BUTT314",11030,20150415,10.575,"Apr"
"BUTT414",11030,20150415,11.554,"Apr"
"CYEN112",11030,20150415,15.019,"Apr"
"DESA114",11030,20150415,8.182,"Apr"
"FAUX114",11030,20150415,17.245,"Apr"
"FAUX214",11030,20150415,17.245,"Apr"
"GELA115",11030,20150415,12.623,"Apr"
"GLAD215",11030,20150415,11.955,"Apr"
"GLAD315",11030,20150415,11.955,"Apr"
"GOT414",11030,20150415,13.103,"Apr"
"GRE105",11030,20150415,8.972,"Apr"
"GRE310",11030,20150415,14.074,"Apr"
"GRI107",11030,20150415,12.442,"Apr"
"HAMI115",11030,20150415,14.243,"Apr"
"HIG112",11030,20150415,16.499,"Apr"
"HIG212",11030,20150415,13.512,"Apr"
"HUNT115",11030,20150415,16.143,"Apr"
"HUNT215",11030,20150415,16.87,"Apr"
"JAM309",11030,20150415,16.823,"Apr"
"JOHN715",11030,20150415,12.602,"Apr"
"KRAM113",11030,20150415,12.762,"Apr"
"KRAM213",11030,20150415,14.597,"Apr"
"LEW109",11030,20150415,13.438,"Apr"
"LSMI115",11030,20150415,13.714,"Apr"
"MELA115",11030,20150415,10.397,"Apr"
"MELA215",11030,20150415,10.31,"Apr"
"MOZE114",11030,20150415,10.769,"Apr"
"MOZE214",11030,20150415,10.823,"Apr"
"MOZE314",11030,20150415,10.715,"Apr"
"MOZE414",11030,20150415,10.629,"Apr"
"NMAR215",11030,20150415,12.388,"Apr"
"NMAR415",11030,20150415,13.002,"Apr"
"PER209",11030,20150415,12.954,"Apr"
"PIER115",11030,20150415,9.428,"Apr"
"PSMI114",11030,20150415,10.553,"Apr"
"PSMI214",11030,20150415,10.925,"Apr"
"PSMI314",11030,20150415,10.823,"Apr"
"PSMI414",11030,20150415,17.921,"Apr"
"SEW210",11030,20150415,17.089,"Apr"
"SEW413",11030,20150415,17.568,"Apr"
"SEW515",11030,20150415,17.433,"Apr"
"SHAW114",11030,20150415,10.191,"Apr"
"SHAW214",11030,20150415,10.191,"Apr"
"WHIS112",11030,20150415,16.567,"Apr"
"WHIS213",11030,20150415,13.193,"Apr"
"YENT111",11030,20150415,15.382,"Apr"
"YENT214",11030,20150415,8.934,"Apr"
"ATW215",11030,20150415,9.558,"Apr"
"ATW315",11030,20150415,7.887,"Apr"
"ATW415",11030,20150415,6.514,"Apr"
"BARK115",11030,20150415,16.745,"Apr"
"BARK215",11030,20150415,8.498,"Apr"
"BARK315",11030,20150415,8.683,"Apr"
"BMRC115",11030,20150415,21.306,"Apr"
"BSEW115",11030,20150415,9.991,"Apr"
"BSEW215",11030,20150415,9.894,"Apr"
"BSEW315",11030,20150415,9.715,"Apr"
"BSEW415",11030,20150415,10.456,"Apr"
"BUTT214",11030,20150415,11.757,"Apr"
"CHE308",11030,20150415,15.981,"Apr"
"FARM114",11030,20150415,11.317,"Apr"
"HAM108",11030,20150415,7.887,"Apr"
"HAM208",11030,20150415,7.887,"Apr"
"HOR105",11030,20150415,10.656,"Apr"
"HOR408",11030,20150415,9.547,"Apr"
"JOHN615",11030,20150415,11.532,"Apr"
"KON213",11030,20150415,10.65,"Apr"
"LOVE115",11030,20150415,8.018,"Apr"
"LOVE215",11030,20150415,8.247,"Apr"
"LOVE315",11030,20150415,7.744,"Apr"
"LOVE415",11030,20150415,8.253,"Apr"
"LSMI215",11030,20150415,13.735,"Apr"
"MORS114",11030,20150415,13.841,"Apr"
"NMAR315",11030,20150415,13.597,"Apr"
"PER107",11030,20150415,12.25,"Apr"
"PGRA114",11030,20150415,13.623,"Apr"
"PGRA214",11030,20150415,13.623,"Apr"
"PGRA314",11030,20150415,14.455,"Apr"
"PSTO514",11030,20150415,10.936,"Apr"
"PSTO615",11030,20150415,9.195,"Apr"
"PSTO715",11030,20150415,9.287,"Apr"
"ROGE115",11030,20150415,11.87,"Apr"
"ROGE215",11030,20150415,11.87,"Apr"
"ROGE315",11030,20150415,11.489,"Apr"
"ROGE415",11030,20150415,11.188,"Apr"
"SIM204",11030,20150415,17.921,"Apr"
"STEV108",11030,20150415,9.233,"Apr"
"STEV208",11030,20150415,9.173,"Apr"
"STEV308",11030,20150415,10.973,"Apr"
"STEV409",11030,20150415,18.014,"Apr"
"STOL114",11030,20150415,13.14,"Apr"
"SWEN114",11030,20150415,12.709,"Apr"
"SWEN214",11030,20150415,12.709,"Apr"
"THAR114",11030,20150415,7.629,"Apr"
"AND04",11030,20150906,24.327,"Sep"
"ANDR214",11030,20150906,18.344,"Sep"
"BEE108",11030,20150906,21.187,"Sep"
"BMCK115",11030,20150906,23.174,"Sep"
"BMRC215",11030,20150906,25.408,"Sep"
"BOL110",11030,20150906,21.714,"Sep"
"BOL312",11030,20150906,21.738,"Sep"
"BOL412",11030,20150906,22.114,"Sep"
"BUTT114",11030,20150906,22.107,"Sep"
"BUTT314",11030,20150906,21.778,"Sep"
"BUTT414",11030,20150906,21.683,"Sep"
"CYEN112",11030,20150906,22.179,"Sep"
"FAUX114",11030,20150906,26.238,"Sep"
"FAUX214",11030,20150906,26.238,"Sep"
"GELA115",11030,20150906,21.935,"Sep"
"GETC115",11030,20150906,21.704,"Sep"
"GLAD215",11030,20150906,23.416,"Sep"
"GLAD315",11030,20150906,23.416,"Sep"
"GRE105",11030,20150906,21.581,"Sep"
"GRE310",11030,20150906,23.598,"Sep"
"GRI107",11030,20150906,24.07,"Sep"
"HAM413",11030,20150906,23.426,"Sep"
"HAMI115",11030,20150906,23.621,"Sep"
"HIG112",11030,20150906,23.124,"Sep"
"HIG212",11030,20150906,22.158,"Sep"
"HUNT115",11030,20150906,23.789,"Sep"
"HUNT215",11030,20150906,24.204,"Sep"
"JAM309",11030,20150906,25.687,"Sep"
"JOHN715",11030,20150906,22.219,"Sep"
"KRAM113",11030,20150906,23.497,"Sep"
"KRAM213",11030,20150906,23.517,"Sep"
"LEW109",11030,20150906,21.609,"Sep"
"LSMI115",11030,20150906,23.665,"Sep"
"MELA115",11030,20150906,23.829,"Sep"
"MELA215",11030,20150906,23.779,"Sep"
"MOZE114",11030,20150906,23.902,"Sep"
"MOZE214",11030,20150906,23.655,"Sep"
"MOZE314",11030,20150906,23.963,"Sep"
"MOZE414",11030,20150906,23.815,"Sep"
"NMAR215",11030,20150906,22.638,"Sep"
"NMAR415",11030,20150906,23.12,"Sep"
"PER209",11030,20150906,24.647,"Sep"
"PIER115",11030,20150906,19.992,"Sep"
"PSMI114",11030,20150906,23.366,"Sep"
"PSMI214",11030,20150906,23.457,"Sep"
"PSMI314",11030,20150906,23.52,"Sep"
"SEW413",11030,20150906,23.906,"Sep"
"SEW515",11030,20150906,24.98,"Sep"
"SHAW114",11030,20150906,21.197,"Sep"
"SHAW214",11030,20150906,21.197,"Sep"
"WHIS112",11030,20150906,23.956,"Sep"
"WHIS213",11030,20150906,21.992,"Sep"
"YENT111",11030,20150906,22.49,"Sep"
"YENT214",11030,20150906,17.878,"Sep"
"ATW215",11030,20150906,19.717,"Sep"
"ATW315",11030,20150906,19.165,"Sep"
"ATW415",11030,20150906,18.878,"Sep"
"BARK115",11030,20150906,25.885,"Sep"
"BARK215",11030,20150906,21.04,"Sep"
"BARK315",11030,20150906,21.19,"Sep"
"BSEW115",11030,20150906,20.267,"Sep"
"BSEW215",11030,20150906,20.4,"Sep"
"BSEW315",11030,20150906,20.49,"Sep"
"BSEW415",11030,20150906,20.414,"Sep"
"BUTT214",11030,20150906,22.446,"Sep"
"CHE308",11030,20150906,23.685,"Sep"
"FARM114",11030,20150906,25.591,"Sep"
"HAM108",11030,20150906,20.845,"Sep"
"HAM208",11030,20150906,20.845,"Sep"
"HOR105",11030,20150906,22.621,"Sep"
"HOR408",11030,20150906,22.743,"Sep"
"JOHN615",11030,20150906,21.666,"Sep"
"KON213",11030,20150906,20.62,"Sep"
"LOVE115",11030,20150906,19.813,"Sep"
"LOVE215",11030,20150906,20.208,"Sep"
"LOVE315",11030,20150906,19.889,"Sep"
"LOVE415",11030,20150906,19.985,"Sep"
"LSMI215",11030,20150906,23.685,"Sep"
"MORS114",11030,20150906,23.537,"Sep"
"NMAR315",11030,20150906,23.728,"Sep"
"PER107",11030,20150906,23.849,"Sep"
"PGRA114",11030,20150906,23.362,"Sep"
"PGRA214",11030,20150906,23.362,"Sep"
"PGRA314",11030,20150906,24.103,"Sep"
"PSTO514",11030,20150906,21.755,"Sep"
"PSTO615",11030,20150906,21.69,"Sep"
"PSTO715",11030,20150906,21.432,"Sep"
"ROGE115",11030,20150906,22.189,"Sep"
"ROGE215",11030,20150906,22.189,"Sep"
"ROGE315",11030,20150906,22.131,"Sep"
"ROGE415",11030,20150906,22.06,"Sep"
"STEV108",11030,20150906,22.5,"Sep"
"STEV208",11030,20150906,22.371,"Sep"
"STEV308",11030,20150906,23.902,"Sep"
"STEV409",11030,20150906,25.163,"Sep"
"STOL114",11030,20150906,22.527,"Sep"
"SWEN114",11030,20150906,24.414,"Sep"
"SWEN214",11030,20150906,24.414,"Sep"
"THAR114",11030,20150906,19.559,"Sep"
"AND04",11030,20151008,15.472,"Oct"
"ANDR214",11030,20151008,13.975,"Oct"
"BEE108",11030,20151008,14.704,"Oct"
"BEE208",11030,20151008,15.702,"Oct"
"BEE309",11030,20151008,15.702,"Oct"
"BEE409",11030,20151008,15.702,"Oct"
"BMCK115",11030,20151008,14.646,"Oct"
"BMRC215",11030,20151008,16.036,"Oct"
"BOL110",11030,20151008,13.733,"Oct"
"BOL312",11030,20151008,13.866,"Oct"
"BOL412",11030,20151008,14.089,"Oct"
"BUTT114",11030,20151008,14.948,"Oct"
"BUTT314",11030,20151008,14.25,"Oct"
"BUTT414",11030,20151008,15.041,"Oct"
"CYEN112",11030,20151008,14.272,"Oct"
"DESA114",11030,20151008,13.516,"Oct"
"FAUX114",11030,20151008,14.925,"Oct"
"FAUX214",11030,20151008,14.925,"Oct"
"GELA115",11030,20151008,14.498,"Oct"
"GETC115",11030,20151008,14.395,"Oct"
"GLAD215",11030,20151008,14.916,"Oct"
"GLAD315",11030,20151008,14.916,"Oct"
"GRE105",11030,20151008,14.553,"Oct"
"GRE310",11030,20151008,15.188,"Oct"
"GRI107",11030,20151008,15.114,"Oct"
"HAM311",11030,20151008,13.655,"Oct"
"HAM413",11030,20151008,14.411,"Oct"
"HAMI115",11030,20151008,14.549,"Oct"
"HIG112",11030,20151008,15.919,"Oct"
"HIG212",11030,20151008,14.961,"Oct"
"HUNT115",11030,20151008,14.247,"Oct"
"HUNT215",11030,20151008,14.729,"Oct"
"JAM309",11030,20151008,14.388,"Oct"
"JOHN715",11030,20151008,14.598,"Oct"
"KRAM113",11030,20151008,14.388,"Oct"
"KRAM213",11030,20151008,14.495,"Oct"
"LEW109",11030,20151008,13.558,"Oct"
"LSMI115",11030,20151008,14.421,"Oct"
"MELA115",11030,20151008,14.867,"Oct"
"MELA215",11030,20151008,14.819,"Oct"
"MOZE114",11030,20151008,14.973,"Oct"
"MOZE214",11030,20151008,14.983,"Oct"
"MOZE314",11030,20151008,14.973,"Oct"
"MOZE414",11030,20151008,15.076,"Oct"
"NMAR215",11030,20151008,14.221,"Oct"
"NMAR415",11030,20151008,14.405,"Oct"
"PER209",11030,20151008,15.922,"Oct"
"PIER115",11030,20151008,14.533,"Oct"
"PSMI114",11030,20151008,15.021,"Oct"
"PSMI214",11030,20151008,14.89,"Oct"
"PSMI314",11030,20151008,14.9,"Oct"
"SEW210",11030,20151008,15.146,"Oct"
"SEW413",11030,20151008,15.185,"Oct"
